frame,student_id,movement_delta,cumulative_movement
86,5,0.13562653961637197,45.36241207797312
87,1,2.067921847440137,255.84231827051866
87,2,0.8769302397947415,58.87429466341169
87,4,1.234070399518029,111.60473140333693
87,5,0.1356265396163335,45.49803861758945
88,1,1.3226855128598485,257.1650037833785
88,2,0.9528169596345539,59.82711162304624
88,4,0.7632264718002485,112.36795787513718
88,5,0.1356265396163335,45.63366515720578
89,1,2.235412610661658,259.4004163940402
89,2,2.0711877523274,61.89829937537364
89,4,16.142132206957992,128.51009008209516
89,5,0.13562653961637197,45.76929169682216
90,1,5.849901347630579,265.25031774167076
90,2,1.786391877757287,63.68469125313093
90,4,1.0370688401337875,129.54715892222896
90,5,0.3126564477022785,46.08194814452444
91,1,3.701433827464934,268.9517515691357
91,2,1.0100493938097135,64.69474064694064
91,4,1.0370688401337875,130.58422776236276
91,5,0.3616261356417936,46.44357428016623
92,1,5.020507876357294,273.97225944549297
92,2,0.35335704304553767,65.04809768998618
92,4,1.0370688401337875,131.62129660249656
92,5,0.11876198677136589,46.5623362669376
93,1,3.9409975936161583,277.9132570391091
93,2,0.6807946574890696,65.72889234747525
93,4,1.0370688401337875,132.65836544263036
93,5,0.37355150687060085,46.9358877738082
94,1,8.974875726577496,286.88813276568663
94,2,1.0701832056096559,66.7990755530849
94,4,1.0370688401337875,133.69543428276415
94,5,0.13653675899694714,47.072424532805144
95,1,1.7522639282785872,288.6403966939652
95,2,0.8032144727860329,67.60229002587094
95,4,2.3679903712696224,136.06342465403378
95,5,0.340270684746884,47.41269521755203
96,1,1.7522639282784767,290.3926606222437
96,2,1.352004080800968,68.95429410667191
96,4,0.9580267557741943,137.02145140980798
96,5,0.12868619677947069,47.5413814143315
97,1,1.7522639282785317,292.1449245505222
97,2,1.231502485837961,70.18579659250987
97,4,0.02279739404650933,137.0442488038545
97,5,0.9973499254940229,48.53873133982552
98,1,1.7522639282785872,293.8971884788008
98,2,0.20086384983586436,70.38666044234574
98,4,0.4628080326725647,137.50705683652706
98,5,0.37351512065505094,48.91224646048057
99,1,1.7522639282784767,295.64945240707925
99,2,0.6355239318365631,71.0221843741823
99,4,0.448831998985143,137.9558888355122
99,5,0.8192892317727454,49.73153569225331
100,1,1.7522639282785317,297.4017163353578
100,2,1.5874795546666247,72.60966392884893
100,4,2.4560459956308303,140.41193483114304
100,5,0.5633540531344228,50.294889745387735
101,1,1.7522639282785317,299.1539802636363
101,2,0.9459948689501008,73.55565879779903
101,4,0.9070410975928251,141.31897592873588
101,5,0.5839670902924138,50.878856835680146
102,1,1.7522639282785872,300.9062441919149
102,2,0.3167787081119141,73.87243750591094
102,4,1.1811962299744534,142.50017215871034
102,5,0.2914758778181959,51.17033271349834
103,1,1.7522639282784767,302.65850812019335
103,2,1.109012590902398,74.98145009681333
103,4,0.7154273751366765,143.215599533847
103,5,0.2331673676690422,51.40350008116738
104,1,1.7522639282785317,304.41077204847187
104,2,0.8788471972861357,75.86029729409947
104,4,0.759349014780917,143.97494854862794
104,5,0.711592579408958,52.11509266057634
105,1,1.7522639282785317,306.1630359767504
105,2,0.7306111558803036,76.59090844997976
105,4,0.759349014780917,144.73429756340886
105,5,0.9408019347698308,53.05589459534617
106,1,21.438552397364937,327.60158837411535
106,2,0.8298451615911625,77.42075361157093
106,4,0.759349014780917,145.49364657818978
106,5,1.0936893622739627,54.14958395762013
107,1,0.8692576807034914,328.4708460548188
107,2,0.6387326956758036,78.05948630724673
107,4,0.9613829792858545,146.45502955747563
107,5,0.1603091966768509,54.30989315429698
108,1,0.8692576807034511,329.3401037355223
108,2,0.5677232607783771,78.62720956802511
108,4,0.5825186189861122,147.03754817646174
108,5,1.0937277057065924,55.40362086000357
109,1,0.8692576807035317,330.2093614162258
109,2,0.8066188709236888,79.4338284389488
109,4,1.5188349501905964,148.55638312665235
109,5,0.6035609533583154,56.00718181336189
110,1,3.8614159170122533,334.0707773332381
110,2,0.8775984547366001,80.3114268936854
110,4,0.8264609914026335,149.38284411805498
110,5,1.2549758735689853,57.26215768693088
111,1,0.4218254136240497,334.49260274686213
111,2,1.144946861497666,81.45637375518307
111,4,0.2913023981729371,149.67414651622792
111,5,1.414959013477704,58.67711670040858
112,1,7.681405952122414,342.17400869898455
112,2,1.6241121295106435,83.08048588469372
112,4,0.7311926608465865,150.4053391770745
112,5,0.13574574179521068,58.812862442203794
113,1,1.480454150018701,343.65446284900327
113,2,1.23185938101971,84.31234526571342
113,4,0.7311926608465311,151.136531837921
113,5,0.7466818499904347,59.55954429219423
114,1,1.4307767284695743,345.08523957747286
114,2,0.6874082758116817,84.9997535415251
114,4,0.7311926608465589,151.86772449876756
114,5,1.1443345641415386,60.70387885633577
115,1,0.7391641317264941,345.8244037091994
115,2,0.9833360767315905,85.98308961825668
115,4,0.7311926608465589,152.5989171596141
115,5,0.38580887428868826,61.089687730624455
116,1,3.407393169484962,349.23179687868435
116,2,0.7723678148329596,86.75545743308965
116,4,0.7311926608465589,153.33010982046065
116,5,0.14516460855906874,61.234852339183526
117,1,4.051813000517091,353.28360987920144
117,2,1.1835222661755926,87.93897969926523
117,4,0.7311926608465865,154.06130248130722
117,5,0.6889333150734462,61.923785654256974
118,1,0.8755190449925982,354.159128924194
118,2,0.4188650568865759,88.3578447561518
118,4,0.7311926608465311,154.79249514215374
118,5,0.14127692145888157,62.06506257571586
119,1,2.0210799725401873,356.1802088967342
119,2,0.7798338977565314,89.13767865390834
119,4,0.7311926608465311,155.52368780300026
119,5,1.0937436546642922,63.15880623038015
120,1,1.49067434926808,357.6708832460023
120,2,0.28514068884401383,89.42281934275235
120,4,0.7311926608466144,156.25488046384686
120,5,0.6267108359566801,63.78551706633683
121,1,3.154677397662471,360.82556064366474
121,2,0.11432423096239695,89.53714357371474
121,4,0.7311926608465311,156.98607312469338
121,5,0.4733089590092747,64.25882602534611
122,1,1.5283311625164453,362.3538918061812
122,2,0.6360054238250874,90.17314899753983
122,4,0.7311926608465589,157.71726578553992
122,5,0.17951721831867778,64.43834324366479
123,1,0.24470309465238488,362.5985949008336
123,2,0.522495797072583,90.6956447946124
123,4,0.7311926608465589,158.44845844638647
123,5,0.40400268688786234,64.84234593055265
124,1,0.2447030946524848,362.84329799548607
124,2,0.1900106557124899,90.88565545032489
124,4,0.7311926608465865,159.17965110723304
124,5,0.4825442205545,65.32489015110716
125,1,0.24470309465238488,363.08800109013845
125,2,0.7958840678174938,91.68153951814239
125,4,0.7311926608465311,159.91084376807956
125,5,0.44657086157957143,65.77146101268673
126,1,4.262674695133548,367.350675785272
126,2,0.3153606314046389,91.99690014954703
126,4,0.7311926608465589,160.6420364289261
126,5,0.8782096530377818,66.64967066572451
127,1,1.291040634785482,368.6417164200575
127,2,1.3070033004783423,93.30390345002537
127,4,0.7311926608465589,161.37322908977265
127,5,0.634270918658128,67.28394158438265
128,1,0.7299709250793934,369.3716873451369
128,2,1.3951624123424617,94.69906586236783
128,4,0.7311926608465311,162.10442175061917
128,5,0.40936624132060867,67.69330782570326
129,1,2.9142182579246256,372.2859056030615
129,2,0.4858421977365663,95.18490806010439
129,4,0.7311926608465865,162.83561441146574
129,5,1.0768344768689337,68.7701423025722
130,1,2.5275307857455585,374.8134363888071
130,2,0.5750659340923816,95.75997399419677
130,4,0.7311926608465865,163.56680707231232
130,5,0.6051804959798222,69.37532279855202
131,1,0.29413453574119314,375.10757092454827
131,2,0.5801468030654817,96.34012079726224
131,4,0.7311926608465311,164.29799973315883
131,5,0.38300343323028685,69.7583262317823
132,1,0.22177228154327625,375.32934320609155
132,2,0.8316240897436805,97.17174488700593
132,4,0.7311926608465589,165.02919239400538
132,5,0.44792815042154277,70.20625438220385
133,1,1.6459685419148926,376.97531174800645
133,2,0.6863214376441776,97.85806632465011
133,4,0.7311926608465589,165.76038505485192
133,5,0.898993500588066,71.10524788279191
134,1,1.179276722532895,378.15458847053935
134,2,0.8101467251399814,98.6682130497901
134,4,0.7311926608465589,166.49157771569847
134,5,1.009071097763321,72.11431898055524
135,1,1.0693778336667015,379.22396630420604
135,2,0.4093167547591274,99.07752980454923
135,4,0.7311926608465589,167.22277037654501
135,5,0.3694694889146915,72.48378846946993
136,1,0.7329570569732213,379.9569233611793
136,2,0.8899576168211927,99.96748742137042
136,4,0.7311926608465589,167.95396303739156
136,5,0.33193592513221454,72.81572439460214
137,1,0.58255602912474,380.53947939030405
137,2,0.3320340116573465,100.29952143302776
137,4,0.7311926608465589,168.6851556982381
137,5,0.016583267487175254,72.83230766208932
138,1,0.44645564836219626,380.98593503866624
138,2,0.5485159972269472,100.8480374302547
138,4,0.7311926608465589,169.41634835908465
138,5,0.5075397353429061,73.33984739743222
139,1,0.5726642420993029,381.5585992807655
139,2,0.9463932457605938,101.7944306760153
139,4,0.7311926608465589,170.1475410199312
139,5,0.44287776998047135,73.78272516741269
140,1,0.7248988081194092,382.2834980888849
140,2,0.3591833668944662,102.15361404290977
140,4,0.7311926608465589,170.87873368077774
140,5,0.15509542197627404,73.93782058938896
141,1,1.9675110777042266,384.25100916658914
141,2,2.3305485646004076,104.48416260751017
141,4,0.7311926608465865,171.60992634162432
141,5,0.38459882929648825,74.32241941868546
142,1,1.3869370796997273,385.6379462462889
142,2,0.14325126085952308,104.6274138683697
142,5,1.1321649517921084,75.45458437047756
143,1,3.558531785528422,389.1964780318173
143,2,0.7795303101675238,105.40694417853723
143,5,0.23993658566669884,75.69452095614426
144,1,0.6958433825606435,389.892321414378
144,2,0.46465830152843773,105.87160248006566
144,5,0.34431624198060196,76.03883719812487
145,1,1.2918356740948231,391.18415708847283
145,2,0.6470975072996961,106.51869998736535
145,5,0.13172246743171384,76.17055966555658
146,1,2.845718771971828,394.02987586044463
146,2,0.3602226018092248,106.87892258917458
146,5,0.45594658595783044,76.62650625151441
147,1,1.7115774665726702,395.7414533270173
147,2,0.27303664083498025,107.15195923000955
147,5,0.22175343530558556,76.84825968682
148,1,1.9522379953028095,397.69369132232015
148,2,0.6759758054541316,107.82793503546368
148,5,0.4541822639084247,77.30244195072842
149,1,0.9231710489798199,398.6168623713
149,2,0.27480629757297875,108.10274133303666
149,5,0.21409214263316842,77.51653409336159
150,1,3.002350833035607,401.6192132043356
150,2,0.8308326676515906,108.93357400068825
150,5,0.08381671028928205,77.60035080365087
151,1,2.3910345017744827,404.0102477061101
151,2,0.9391943681485576,109.87276836883682
151,5,0.03255552131098068,77.63290632496185
152,1,1.8320633131832875,405.8423110192934
152,2,1.46387735510364,111.33664572394045
152,5,0.012883470453429658,77.64578979541528
153,1,0.38151163000053073,406.22382264929394
153,2,0.28953014246723247,111.62617586640768
153,5,0.32655209532634016,77.97234189074162
154,1,0.6343046418302025,406.85812729112416
154,2,1.4615163238485567,113.08769219025623
154,5,0.03812946849754626,78.01047135923916
155,1,1.4085874921593158,408.2667147832835
155,2,8.068192210695765,121.155884400952
155,5,0.03812946849754626,78.0486008277367
156,1,1.133476597853355,409.40019138113684
156,2,3.3071410459215875,124.46302544687359
156,5,0.03812946849754626,78.08673029623425
157,1,0.6559836033601837,410.05617498449703
157,2,3.6179316172497433,128.08095706412334
157,5,0.03812946849754626,78.1248597647318
158,1,1.7520860283983148,411.80826101289534
158,2,1.4407245486887519,129.5216816128121
158,5,1.2902425833662339,79.41510234809803
159,1,0.34314908236530267,412.15141009526064
159,2,0.5467529456563507,130.06843455846845
159,5,0.1363071459743763,79.5514094940724
160,1,0.8996145087554945,413.05102460401616
160,2,0.9394671161621375,131.0079016746306
160,5,1.1668212095288186,80.71823070360122
161,1,1.9668965532659626,415.0179211572821
161,2,0.8452152781123865,131.853116952743
161,5,0.028479832819695333,80.74671053642092
162,1,2.371744627609321,417.3896657848914
162,2,0.737329400058838,132.59044635280182
162,5,2.295002271407604,83.04171280782853
163,1,2.539865412329727,419.92953119722114
163,2,0.15747422524314558,132.74792057804495
163,5,0.36341075848506854,83.4051235663136
